mqs	sp	5	ap	10	302 259 114 50 44 41 38 33 31 29 20 17 12 11 9 8 8 5 5 3 2 1 1 1 1 1 1 
mqs	sp	5	xt	11	479 228 178 168 116 105 101 87 72 69 52 51 47 39 36 35 30 21 17 16 12 9 9 3 1 1 1 
mqs	sp	5	sc	12	592 86 67 41 26 26 18 17 13 13 11 7 6 6 5 5 5 5 3 3 3 2 2 2 2 2 2 1 1 1 
mqs	sp	5	sc	13	1337 150 139 53 43 41 25 23 16 15 12 11 11 11 10 3 3 3 3 2 1 1 1 1 1 1 
mqs	sp	5	xt	14	123 45 32 25 24 22 15 14 14 13 11 9 8 5 4 4 2 2 2 2 1 1 1 
mqs	sp	6	cn	0	543 175 163 127 84 58 18 12 12 11 11 11 10 6 3 3 2 2 2 1 1 1 1 1 1 1 1 
mqs	sp	6	cn	1	338 255 238 227 168 56 38 35 30 21 15 14 12 11 7 6 6 5 4 4 4 4 3 3 3 3 3 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 
mqs	sp	6	cn	2	452 378 349 232 210 148 145 53 42 42 15 7 7 5 3 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	6	cn	3	1117 1022 361 359 306 253 46 34 30 29 22 22 20 20 16 16 14 14 12 11 10 10 9 8 7 7 7 7 6 6 6 6 5 5 5 5 5 4 4 4 4 4 4 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 
mqs	sp	6	cn	4	1587 1472 493 473 433 330 64 45 45 43 29 27 25 25 18 17 17 16 16 13 13 12 11 11 10 10 9 9 7 7 6 6 6 6 6 5 5 5 4 4 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	6	cn	5	830 481 382 252 166 161 102 102 67 63 56 53 51 43 38 35 32 28 25 24 24 21 18 15 12 10 8 7 6 5 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 
mqs	sp	6	sc	6	574 413 87 19 16 14 12 9 9 7 6 5 3 2 2 2 2 2 2 1 1 1 1 1 1 
mqs	sp	6	ap	7	578 561 387 381 371 260 200 190 163 146 119 118 110 108 59 51 29 24 20 17 15 15 14 11 10 6 6 4 3 2 2 2 2 2 2 2 1 1 1 
mqs	sp	6	xt	8	1223 345 284 239 196 178 170 162 111 107 63 61 59 57 53 28 27 27 25 19 12 11 9 7 4 4 3 2 2 1 1 
mqs	sp	6	ap	9	290 105 78 44 39 37 33 31 30 29 27 23 17 14 13 11 10 9 9 8 7 5 3 3 2 1 1 1 1 1 
mqs	sp	6	ap	10	302 259 114 50 44 41 38 33 31 29 20 17 12 11 9 8 8 5 5 3 2 1 1 1 1 1 1 
mqs	sp	6	xt	11	479 228 178 168 116 105 101 87 72 69 52 51 47 39 36 35 30 21 17 16 12 9 9 3 1 1 1 
mqs	sp	6	sc	12	592 86 67 41 26 26 18 17 13 13 11 7 6 6 5 5 5 5 3 3 3 2 2 2 2 2 2 1 1 1 
mqs	sp	6	sc	13	1337 150 139 53 43 41 25 23 16 15 12 11 11 11 10 3 3 3 3 2 1 1 1 1 1 1 
mqs	sp	6	xt	14	123 45 32 25 24 22 15 14 14 13 11 9 8 5 4 4 2 2 2 2 1 1 1 
mqs	sp	7	cn	0	543 175 163 127 84 58 18 12 12 11 11 11 10 6 3 3 2 2 2 1 1 1 1 1 1 1 1 
mqs	sp	7	cn	1	338 255 238 227 168 56 38 35 30 21 15 14 12 11 7 6 6 5 4 4 4 4 3 3 3 3 3 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 
mqs	sp	7	cn	2	452 378 349 232 210 148 145 53 42 42 15 7 7 5 3 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	7	cn	3	1117 1022 361 359 306 253 46 34 30 29 22 21 20 20 16 16 14 14 12 11 10 10 9 8 7 7 7 7 6 6 6 6 5 5 5 5 5 4 4 4 4 4 4 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	7	cn	4	1587 1472 493 473 433 330 64 45 43 42 29 27 25 25 18 17 17 16 16 13 13 12 11 11 10 10 9 9 7 7 6 6 6 6 6 5 5 5 4 4 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	7	cn	5	830 481 382 252 166 161 102 102 67 63 56 53 51 43 38 35 32 28 25 24 24 21 18 15 12 10 8 7 6 5 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 
mqs	sp	7	sc	6	574 413 87 19 16 14 12 9 9 7 6 5 3 2 2 2 2 2 2 1 1 1 1 1 1 
mqs	sp	7	ap	7	578 561 387 381 371 260 200 190 163 146 119 118 110 108 59 51 29 24 20 17 15 15 14 11 10 6 6 4 3 2 2 2 2 2 2 2 1 1 1 
mqs	sp	7	xt	8	1223 345 284 239 196 178 170 162 111 107 63 61 59 57 53 28 27 27 25 19 12 11 9 7 4 4 3 2 2 1 1 
mqs	sp	7	ap	9	290 105 78 44 39 37 33 31 30 29 27 23 17 14 13 11 10 9 9 8 7 5 3 3 2 1 1 1 1 1 
mqs	sp	7	ap	10	302 259 114 50 44 41 38 33 31 29 20 17 12 11 9 8 8 5 5 3 2 1 1 1 1 1 1 
mqs	sp	7	xt	11	479 228 178 168 116 105 101 87 72 69 52 51 47 39 36 35 30 21 17 16 12 9 9 3 1 1 1 
mqs	sp	7	sc	12	592 86 67 41 26 26 18 17 13 13 11 7 6 6 5 5 5 5 3 3 3 2 2 2 2 2 2 1 1 1 
mqs	sp	7	sc	13	1337 150 139 53 43 41 25 23 16 15 12 11 11 11 10 3 3 3 3 2 1 1 1 1 1 1 
mqs	sp	7	xt	14	123 45 32 25 24 22 15 14 14 13 11 9 8 5 4 4 2 2 2 2 1 1 1 
mqs	sp	8	cn	0	343 117 85 78 75 58 54 41 41 31 29 21 21 17 15 15 12 11 11 9 8 8 7 7 6 6 6 5 5 5 5 5 4 4 4 4 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	8	cn	1	219 153 141 109 95 74 56 43 40 38 35 27 26 17 16 16 15 14 14 14 13 13 13 12 11 10 10 9 8 8 7 7 6 6 6 6 6 6 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	8	cn	2	314 145 118 100 86 82 76 67 44 42 41 40 35 34 33 33 33 29 26 26 25 23 23 21 21 18 17 17 16 16 15 15 14 14 13 13 13 12 12 10 10 10 10 9 9 8 8 8 8 8 7 7 7 7 7 6 6 6 6 6 6 6 5 5 5 5 5 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	8	cn	3	758 451 343 173 125 110 110 105 83 77 76 69 65 56 50 49 48 45 39 35 30 28 28 26 25 22 22 20 20 19 18 18 18 17 17 14 14 13 13 12 11 11 10 10 10 10 10 9 9 9 9 9 8 8 8 8 8 8 8 7 7 7 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	8	cn	4	1050 640 461 209 159 151 141 137 136 108 100 93 91 86 79 69 66 63 62 58 52 46 44 43 39 37 37 35 33 31 27 27 27 25 24 22 19 19 18 15 14 14 14 13 13 12 12 12 11 11 11 11 10 10 10 9 9 9 9 9 9 8 8 8 8 8 8 7 7 7 7 7 7 7 7 7 7 7 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	8	cn	5	830 252 246 150 141 88 83 67 60 56 49 46 43 40 37 37 37 35 31 31 28 26 25 25 23 22 21 19 16 16 16 14 14 13 12 12 12 12 11 11 10 10 10 10 9 9 8 8 8 7 7 7 7 7 7 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	8	sc	6	555 413 85 16 11 9 9 8 8 7 6 6 5 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	8	ap	7	485 381 312 210 198 187 185 143 94 82 82 82 80 64 61 55 53 53 49 42 42 42 35 35 34 34 32 30 28 27 26 25 24 23 22 21 21 20 20 20 19 19 18 17 17 17 16 13 13 13 12 11 11 11 9 9 9 9 8 8 8 8 7 7 7 6 6 6 6 6 6 6 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	8	xt	8	540 287 282 187 176 165 146 126 123 68 61 56 45 40 38 36 36 33 33 32 30 29 25 25 25 22 21 21 21 20 20 18 17 17 17 16 16 15 15 15 15 14 14 13 13 13 13 12 12 11 11 11 10 10 9 9 9 8 8 8 8 7 7 7 7 7 6 6 6 6 6 6 6 6 6 5 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	8	ap	9	141 54 51 39 34 31 23 23 19 19 18 16 16 15 15 13 13 13 12 12 11 11 10 9 9 9 9 9 8 8 7 7 7 6 6 6 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	8	ap	10	250 100 49 48 39 31 28 22 19 19 18 17 17 15 14 14 13 13 12 11 11 11 11 10 9 9 9 8 8 8 8 7 7 7 6 6 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	8	xt	11	219 182 163 149 101 90 83 56 44 43 37 35 35 32 29 28 28 20 20 19 19 19 19 18 18 16 16 16 16 14 14 13 12 12 12 12 11 11 10 9 9 9 8 8 8 7 7 7 7 6 6 6 6 5 5 5 5 5 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	8	sc	12	576 41 35 22 18 17 17 14 13 13 13 11 9 8 7 7 6 6 6 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	8	sc	13	1300 150 66 35 33 25 23 23 17 17 16 15 12 12 11 9 8 8 7 7 7 7 6 6 5 5 5 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqs	sp	8	xt	14	56 38 32 24 19 18 12 11 10 10 8 8 7 6 5 5 5 5 5 4 4 4 4 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqw	wat	4	sd	0	440 198 180 160 148 121 105 98 87 73 72 66 62 52 31 25 25 23 22 22 18 18 15 14 13 12 11 10 9 9 9 6 6 6 5 5 5 5 4 4 4 4 4 4 4 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqw	wat	4	sd	1	477 169 106 82 79 63 63 60 52 33 27 23 21 20 20 17 16 13 11 9 9 9 7 7 7 7 7 6 6 6 5 4 4 4 3 3 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqw	wat	4	sd	2	960 598 435 270 240 174 133 114 104 85 73 70 66 62 61 59 55 51 43 34 32 31 30 28 27 27 23 20 19 18 18 17 16 16 15 14 14 14 13 11 11 9 9 9 8 8 7 7 7 7 7 7 6 6 6 6 6 6 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 
mqw	wat	4	sd	3	437 251 219 187 152 139 113 99 81 75 71 63 57 53 45 43 42 36 33 33 30 29 26 25 22 21 18 17 13 13 12 11 11 10 9 9 9 9 8 8 7 7 6 6 6 6 6 5 5 5 5 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqw	wat	4	wt	4	3858 167 147 58 55 50 48 43 37 31 31 25 23 21 20 18 16 15 14 13 13 12 12 10 9 8 7 7 6 6 5 5 5 5 5 5 4 4 4 4 3 3 3 3 2 2 2 1 1 1 1 1 1 
mqw	wat	4	sd	5	584 547 437 270 262 235 227 160 159 158 149 127 126 108 102 90 80 78 67 64 60 56 56 48 45 44 44 42 41 30 30 23 21 20 19 19 19 19 16 13 13 12 12 12 10 9 8 8 8 8 7 7 7 6 6 5 5 5 5 5 5 5 4 4 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqw	wat	4	wt	6	3261 990 312 153 119 107 84 61 59 54 50 48 40 39 19 18 18 16 14 14 13 11 11 11 11 10 8 8 8 6 6 6 6 5 4 4 3 3 3 3 3 3 2 2 2 2 2 2 1 1 1 
mqw	wat	4	wt	7	2020 253 190 178 131 99 95 87 79 76 56 55 53 34 33 29 15 13 11 10 9 8 8 8 7 6 5 4 4 4 3 2 2 2 2 1 1 1 1 1 1 1 1 
mqw	wat	4	sd	8	682 465 442 258 252 208 192 125 116 83 81 77 68 66 61 42 41 40 32 31 30 30 29 28 27 23 22 21 20 20 19 17 15 15 14 14 11 11 10 10 10 9 8 8 7 7 7 7 6 6 6 6 6 6 6 5 5 5 5 4 4 4 4 4 4 4 4 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqw	wat	4	sd	9	37 22 14 11 10 8 7 7 6 5 5 5 4 4 4 4 3 3 3 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqw	wat	4	wt	10	1632 826 378 333 332 307 275 251 242 163 117 61 60 51 44 43 43 42 38 37 36 36 33 31 28 25 23 19 13 13 13 12 11 9 8 8 6 5 5 5 4 4 3 3 2 2 2 2 2 2 1 1 1 1 
mqw	wat	4	wt	11	1764 1284 917 471 366 235 107 67 59 58 50 43 41 39 37 29 28 24 24 22 22 19 19 13 9 9 7 6 6 5 4 3 3 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 
mqw	wat	4	sd	12	91 83 69 68 52 49 47 33 29 26 24 22 19 17 17 16 15 15 14 13 13 13 11 11 10 9 9 8 7 7 7 7 7 6 6 5 5 5 5 5 5 4 4 4 4 3 3 3 3 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqw	wat	4	wt	13	1118 491 117 99 97 76 68 62 31 19 11 10 9 7 7 5 5 5 5 4 3 3 3 2 2 2 1 1 1 1 
mqw	wat	4	wt	14	5377 400 327 259 232 173 121 114 76 62 45 34 31 26 23 18 14 13 12 11 8 7 6 6 4 4 3 3 2 2 2 2 2 2 2 2 1 1 
mqw	wat	4	wt	15	1288 1172 935 661 625 527 390 324 189 186 175 141 129 93 89 73 70 65 60 50 48 47 38 21 18 15 13 12 10 6 5 5 4 4 4 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 
mqw	wat	4	wt	16	441 407 275 256 239 196 100 83 78 71 65 63 57 28 21 21 17 17 16 13 12 12 11 11 9 8 7 7 6 6 4 3 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 
mqw	wat	4	wt	17	4810 535 265 98 86 77 77 61 55 55 36 32 27 23 22 20 20 17 17 13 11 6 4 3 3 3 3 2 2 1 1 
mqw	wat	4	wt	18	2431 395 356 299 231 221 199 195 121 113 87 79 51 51 49 43 42 40 39 32 31 25 21 18 18 14 13 13 10 9 9 8 8 6 5 5 4 4 3 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 
mqw	wat	5	sd	0	198 180 160 148 144 121 111 109 73 57 56 52 49 42 40 39 32 32 31 26 25 25 23 22 22 21 21 19 19 18 18 18 16 15 14 13 12 11 10 9 9 9 9 8 8 7 7 6 6 5 5 5 5 5 5 5 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqw	wat	5	sd	1	477 169 106 67 63 60 50 32 29 27 23 21 19 17 17 16 16 16 15 12 11 9 9 9 8 7 7 7 7 6 6 6 6 6 6 5 5 5 5 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqw	wat	5	sd	2	680 598 385 240 181 174 147 133 131 114 104 88 84 70 61 59 55 52 50 48 43 42 34 32 31 30 30 28 24 23 20 20 19 19 18 16 16 15 15 14 14 14 14 12 11 11 11 10 9 9 9 8 8 7 7 7 7 7 7 7 6 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqw	wat	5	sd	3	364 244 218 152 125 103 99 81 71 69 63 62 54 53 47 45 44 42 36 33 33 30 29 27 26 26 25 23 22 21 18 17 17 17 13 13 11 10 9 9 9 9 9 8 8 8 8 8 7 7 7 7 7 6 6 6 6 6 5 5 5 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
mqw	wat	5	wt	4	2094 1043 314 150 129 101 82 71 55 54 51 50 45 43 37 31 31 29 25 24 23 21 20 20 18 18 15 15 14 13 12 12 12 9 8 8 8 7 7 7 7 7 6 5 5 5 5 5 5 5 4 4 4 4 4 4 3 3 3 3 3 3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 
mqw	wat	5	sd	5	523 442 270 255 235 227 189 182 158 149 142 135 127 124 108 86 85 80 67 67 64 60 56 56 56 45 44 44 41 30 30 29 24 24 23 23 23 22 21 21 19 19 19 17 16 16 15 14 14 13 13 12 12 12 12 12 12 11 10 10 9 9 8 7 7 7 6 6 6 6 6 5 5 5 5 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
