# BEAST v1.8.4
# Generated Sun Jan 13 09:41:33 OMST 2019 [seed=1547350892005]
# nac1_sfragm_default.xml
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
260000	-241.19548079573042	-0.09296571024968658	-241.10251508548072	0.18624225694341756	0.37133361399320736	2.8660169484675913	0.24545589069529558	0.24717853889516045	0.1137739748353098	0.3935915955742334	1.0	1.0	-241.10251508548072	0.0	1.1122815042308813
261000	-246.02221574050125	-0.8977002101042331	-245.12451553039702	0.2852681745427665	0.48588088932428863	2.091754149162711	0.1224677550043268	0.3186946639793219	0.23223896762813662	0.32659861338821383	1.0	1.0	-245.12451553039702	0.0	0.28255869902310815
262000	-241.80064018723405	-3.4245925051984702	-238.3760476820356	0.21216665264658544	0.8579529425480843	4.745514852515875	0.18122766223648845	0.3186946639793219	0.18714262433628456	0.31293504944790423	1.0	1.0	-238.3760476820356	0.0	-0.7791655528208825
263000	-241.09123994511	-1.2428393732114587	-239.84840057189854	0.24344684104969772	0.16126824693903044	4.745514852515875	0.2567754220571427	0.24314690415866766	0.18714262433628456	0.31293504944790423	1.0	1.0	-239.84840057189854	0.0	-0.2688925647170435
264000	-240.01293110093062	-1.3565793142325542	-238.65635178669805	0.1978875743402227	0.5734657179598049	2.7308840999230277	0.21055454994088607	0.28531175776464013	0.17811586524399026	0.32601782705048266	1.0	1.0	-238.65635178669805	0.0	0.2340778982960584
265000	-240.50555473886953	-0.9071999595905691	-239.59835477927896	0.2664696404080717	0.24278666624708634	3.1654329768557887	0.21950571632775284	0.2760957128694536	0.17811586524399026	0.3262827055588024	1.0	1.0	-239.59835477927896	0.0	-0.02097866193740172
266000	-239.36822743210604	-0.0038662190896352477	-239.3643612130164	0.20618210842745185	0.16370006930118747	2.3114420523325316	0.2522860290969681	0.2760957128694536	0.18347033527129722	0.2881479227622802	1.0	1.0	-239.3643612130164	0.0	0.17477948733014204
267000	-243.87268847804694	-2.1035171801156585	-241.76917129793128	0.24758477661921208	0.2739376387754543	7.620855046941911	0.16898349570510054	0.2760957128694536	0.2142946825870284	0.3406261088384166	1.0	1.0	-241.76917129793128	0.0	0.11467268531476571
268000	-244.99320954973237	-1.7762651551079736	-243.2169443946244	0.28971356807972304	0.3276411863458423	2.0121311925481646	0.17477361851162126	0.3225858631602606	0.23921901588385244	0.2634215024442648	1.0	1.0	-243.2169443946244	0.0	-1.0218699566337
269000	-239.9278138467619	0.47212855169179435	-240.39994239845367	0.21622083147990484	0.3277105127321449	2.5773850836475853	0.25906742162503815	0.3120515359047556	0.18569242058183622	0.24318862188836912	1.0	1.0	-240.39994239845367	0.0	1.4462678604912471
270000	-239.43399457345348	-1.3351620444338725	-238.0988325290196	0.22403337341303434	0.5979482833879295	2.6022840372038667	0.21769454783682196	0.2628354351632342	0.2028824953635448	0.3165875216363981	1.0	1.0	-238.0988325290196	0.0	0.24966716316946486
271000	-244.84523966300526	3.2249542084274623	-248.0701938714327	0.20824915407415057	0.16372579820229224	1.387754337035812	0.19857279929354713	0.30393934976652764	0.2028824953635448	0.2946053555763795	1.0	1.0	-248.0701938714327	0.0	3.0298025245617577
272000	-242.71178244792068	-2.6209214792374262	-240.09086096868324	0.24354136332518259	0.7269183258432154	2.8242063125663206	0.19857279929354713	0.2963536013880898	0.2117152968564174	0.2933583024619447	1.0	1.0	-240.09086096868324	0.0	-0.759085546477669
273000	-241.155241032304	-0.8049826821253588	-240.35025835017862	0.24234112284776088	0.25507162421671686	4.8248170039631555	0.19857279929354713	0.2628826719529638	0.2117152968564174	0.32682923189707075	1.0	1.0	-240.35025835017862	0.0	0.6500101908992818
274000	-239.4502538033267	0.7390631552750866	-240.18931695860178	0.14054329681453337	0.11708204561820579	3.190213402952361	0.18830140243400276	0.27951525299676416	0.15418368970269763	0.37799965486653453	1.0	1.0	-240.18931695860178	0.0	0.9045537009090097
275000	-241.66788027196728	-0.8711561223403579	-240.79672414962693	0.23615957615821995	0.48739536440003606	2.5615657531808678	0.18830140243400276	0.31476172496647814	0.14201379735360736	0.3549230752459108	1.0	1.0	-240.79672414962693	0.0	0.4939933719772807
276000	-240.91209442952814	1.9671927544953027	-242.87928718402344	0.13435994034802845	0.1325929877934161	1.452809326234434	0.2373410126620903	0.2434637984507808	0.16584018820795215	0.3533550006791758	1.0	1.0	-242.87928718402344	0.0	1.5879039638010333
277000	-238.7831285803526	-1.3750886847360702	-237.40803989561655	0.19280379026584812	0.5766119583577979	2.941068908793102	0.21636742525367636	0.2866674453674284	0.16584018820795215	0.33112494117094216	1.0	1.0	-237.40803989561655	0.0	0.2971663988081552
278000	-241.2283586766929	-2.6288241346990695	-238.59953454199382	0.18406824756161919	0.7855293377340373	3.9979159224534393	0.16895937760884536	0.2866674453674284	0.22988960356923646	0.31448357345448885	1.0	1.0	-238.59953454199382	0.0	-0.2947436078296549
279000	-242.63663743475323	-0.1140473068632013	-242.52259012789003	0.21604751914427026	0.11476784056455333	1.1480620994729103	0.216570738949311	0.2866674453674284	0.2202553301410088	0.27650648554225093	1.0	1.0	-242.52259012789003	0.0	-0.7610013104542537
280000	-238.74206879305396	-0.6910344453472981	-238.05103434770666	0.18245225236147936	0.18343327569517479	3.178669462737762	0.216570738949311	0.29610933954562696	0.21081343596281021	0.27650648554225093	1.0	1.0	-238.05103434770666	0.0	-0.0805601727341203
281000	-238.7575178759315	-1.3725616490522805	-237.38495622687924	0.1973809007389031	0.12939817622073896	3.178669462737762	0.216570738949311	0.29610933954562696	0.21825078629118863	0.26906913521387255	1.0	1.0	-237.38495622687924	0.0	-1.1110440697716442
282000	-237.88976365271128	0.8911427040643047	-238.78090635677557	0.18437340961871876	0.17573902800644237	3.2409041237198335	0.20238226906639165	0.2825171910908984	0.21825078629118863	0.29684975355152043	1.0	1.0	-238.78090635677557	0.0	1.480217644913028
283000	-243.3482852093702	-1.9312569697072348	-241.41702823966295	0.3117648468201646	0.2469610275329258	4.299859995395493	0.19889568693078083	0.2825171910908984	0.21825078629118863	0.30033633568713125	1.0	1.0	-241.41702823966295	0.0	-0.661821840193241
284000	-245.32233420601682	-1.1536454152120643	-244.16868879080477	0.23769390733193987	0.2588655064613069	2.733364943677552	0.21947922567786984	0.39799956172973494	0.13691606634233391	0.2456051462500604	1.0	1.0	-244.16868879080477	0.0	-0.35746673459297207
285000	-244.2364768122791	-2.410750106432995	-241.8257267058461	0.2974817925643767	0.5874780133585817	4.988504841837387	0.2127377958251905	0.3548667945209456	0.20365703091248674	0.22873837874137626	1.0	1.0	-241.8257267058461	0.0	-0.07549163556583915
286000	-240.49600631677228	-0.7490345377408915	-239.74697177903138	0.1779833159208083	0.27697449000377355	3.5054824873847554	0.2127377958251905	0.3548667945209456	0.1953507691520664	0.2370446405017966	1.0	1.0	-239.74697177903138	0.0	0.38424434522733975
287000	-242.83680111323463	-2.950586501444013	-239.88621461179062	0.22753554741216422	0.13214015168584067	4.591602470121083	0.2800294358513676	0.21676369501543327	0.1953507691520664	0.3078560999811319	1.0	1.0	-239.88621461179062	0.0	-2.220226333416593
288000	-240.17338237211058	0.02101523254371962	-240.1943976046543	0.17697294002728917	0.12014286973707862	2.7612362974540776	0.23590481004853955	0.21676369501543327	0.18428622307197595	0.3630452718640504	1.0	1.0	-240.1943976046543	0.0	0.059780828171297706
289000	-241.33356478865838	-0.072806261612265	-241.2607585270461	0.21052085491520292	0.3900570935609204	2.156576097809476	0.18264056701581644	0.20497210714049965	0.19607781094690957	0.4163095148967735	1.0	1.0	-241.2607585270461	0.0	0.9134817768985526
290000	-245.22634726343333	-1.0717491348816208	-244.1545981285517	0.2599870490065176	0.3173675149510397	6.07659193467098	0.19645202450112173	0.35485180475133404	0.10088772008551708	0.3478084506620263	1.0	1.0	-244.1545981285517	0.0	0.9341637765456039
291000	-242.140624723107	-1.5718329164156586	-240.56879180669137	0.22844996405198975	0.13488278103686743	5.915250664958027	0.18323710703332222	0.33705502148301425	0.1460319728636225	0.3336758986200402	1.0	1.0	-240.56879180669137	0.0	-0.4621072676011253
292000	-239.42008209003697	-1.1188946707331655	-238.3011874193038	0.2176436493847501	0.3471533211986366	4.569473681569913	0.18085770004050003	0.30787380930226343	0.1775925920371955	0.3336758986200402	1.0	1.0	-238.3011874193038	0.0	0.5709244755102229
293000	-244.12141387311516	-0.4724620347527463	-243.64895183836242	0.18461443767917146	0.21711740172581134	4.569473681569913	0.22596805374882545	0.30527882178470056	0.1775925920371955	0.29116053242927764	1.0	1.0	-243.64895183836242	0.0	0.7480288103139804
294000	-239.65009360232096	0.27955071917923435	-239.9296443215002	0.17149554852699042	0.24831293418273095	2.4707933751864157	0.22602439680243672	0.28260412690568354	0.20026728691621248	0.29110418937566634	1.0	1.0	-239.9296443215002	0.0	0.9360226886751442
295000	-241.05266043441867	-1.039386427369052	-240.01327400704963	0.2831341116961004	0.33130324033133834	3.408551285505708	0.17755483382673481	0.28075775916680473	0.21375130183740593	0.32793610516905364	1.0	1.0	-240.01327400704963	0.0	0.24064773603986422
296000	-237.82356569818387	0.12927422683518808	-237.95283992501905	0.20015085140068187	0.27223228613103123	2.0655989299968693	0.17755483382673481	0.28075775916680473	0.21375130183740593	0.32793610516905364	1.0	1.0	-237.95283992501905	0.0	0.719803047693869
297000	-239.25747141060415	0.1220126195877358	-239.3794840301919	0.17828699531892683	0.3446456172083785	2.0014033796882713	0.15404250795472474	0.32468330691132535	0.23919922527784612	0.2820749598561029	1.0	1.0	-239.3794840301919	0.0	0.922697914808305
298000	-241.7726837199724	-0.2488176500589221	-241.52386606991348	0.2017027178527401	0.3752531251566216	3.0351696401020436	0.12299362339436179	0.3187455900462762	0.1767330188318784	0.38152776772748276	1.0	1.0	-241.52386606991348	0.0	1.027268113724085
299000	-241.45822544864924	-1.273488200833278	-240.18473724781597	0.2074385620080876	0.2229049658493406	5.187241417082039	0.1493526568175029	0.3187455900462762	0.2227248664448953	0.3091768866913247	1.0	1.0	-240.18473724781597	0.0	0.14741082346641354
300000	-240.36524135579322	0.9063006566328795	-241.2715420124261	0.1688668422681524	0.11257818941440026	4.269205006733978	0.17647065909349566	0.31673442120978773	0.197618033005391	0.3091768866913247	1.0	1.0	-241.2715420124261	0.0	1.380914897530555
301000	-242.21016503908885	1.2789787123193843	-243.48914375140822	0.18927148471831387	0.18718401752013908	2.9204931812829797	0.30817326441069454	0.23801683709439858	0.197618033005391	0.25619186548951495	1.0	1.0	-243.48914375140822	0.0	1.8187976962671488
302000	-242.25195143140323	1.7970473603182389	-244.04899879172146	0.16337980287003878	0.14792270002525387	2.7699962302539682	0.21904836323995794	0.4329578584470845	0.13820426787292223	0.20978951044003438	1.0	1.0	-244.04899879172146	0.0	2.047023619784925
303000	-243.4658121380851	-1.4103255532446528	-242.05548658484045	0.18156828720986284	0.5971832786752106	3.5988100393904743	0.2643339482773628	0.3601167529502248	0.18175089941577172	0.19379839935663973	1.0	1.0	-242.05548658484045	0.0	0.5220247824024646
304000	-238.05890529252162	-0.34632404533101646	-237.7125812471906	0.21743181039880402	0.26302049445948966	3.0102267246620675	0.16460330470085058	0.3350157164758778	0.17969890233890595	0.32068207648436475	1.0	1.0	-237.7125812471906	0.0	0.5655804001514092
305000	-246.03605643700863	-4.238973786101747	-241.79708265090687	0.31333014471689014	1.0317442021143517	3.16386770140043	0.2294933185681729	0.2667059878213648	0.18311861712609667	0.32068207648436475	1.0	1.0	-241.79708265090687	0.0	-1.9064723221926017
306000	-240.10823126170166	-1.1522018115272314	-238.95602945017444	0.20197941101500422	0.3601167376151028	2.9550549678448235	0.25029834822086594	0.2667059878213648	0.16418848127827468	0.3188071826794937	1.0	1.0	-238.95602945017444	0.0	0.0543025384322644
307000	-240.2100610987192	-0.979061127395586	-239.2309999713236	0.22254127416677125	0.4000613361565363	4.441448664231636	0.24585535911798606	0.27114897692424467	0.144309500729716	0.3386861632280524	1.0	1.0	-239.2309999713236	0.0	0.8150039763769403
308000	-241.8398970056086	-1.5531522333498062	-240.2867447722588	0.24198579188549224	0.30886981658614254	5.346309438789623	0.2477818272840247	0.27802941990719787	0.14238303256367735	0.33180572024509913	1.0	1.0	-240.2867447722588	0.0	0.23690919342902328
309000	-243.14497977009353	-0.2597290224845763	-242.88525074760895	0.22033888965531512	0.3289621707649349	5.55586828904675	0.1741162717930863	0.2926069626333336	0.24927552547111026	0.2840012401024689	1.0	1.0	-242.88525074760895	0.0	1.6489207892213735
310000	-242.92511572716893	-1.1182313754507311	-241.8068843517182	0.20132727427700126	0.2343950181582514	4.321058742973063	0.1777797380652219	0.2286151732620011	0.24561205919897466	0.3479930294738014	1.0	1.0	-241.8068843517182	0.0	0.10535013956170114
311000	-242.33491512900437	-0.664166404743547	-241.67074872426082	0.22463101174630096	0.4484282265722144	2.3535452239150976	0.31608925241393926	0.2865178377672366	0.14502889127673765	0.2523640185420855	1.0	1.0	-241.67074872426082	0.0	0.5384744737316759
312000	-245.7263628938258	-1.9661044140413426	-243.76025847978445	0.19795641797270885	0.6990108875088522	2.266063926622618	0.3399943294635225	0.2865178377672366	0.18174141241888256	0.1917464203503574	1.0	1.0	-243.76025847978445	0.0	-0.35347240511647693
313000	-241.99144018933876	-1.1724731654137273	-240.81896702392504	0.2971190505799556	0.26135026589328575	3.389571859809379	0.20751618719676135	0.3570109950523441	0.1799593733680864	0.2555134443828072	1.0	1.0	-240.81896702392504	0.0	-0.13599399106724808
314000	-239.32592883018827	0.586246658318192	-239.91217548850648	0.1652196845047354	0.26348036393483093	2.621775047931548	0.20317042882743888	0.3613567534216666	0.1799593733680864	0.2555134443828072	1.0	1.0	-239.91217548850648	0.0	1.3588220429431552
315000	-245.91548380700493	-1.7385987120189892	-244.17688509498595	0.19606929334709533	0.5841643148052176	1.87194424292458	0.2807825701930036	0.2837446120561019	0.19608844333433778	0.23938437441655583	1.0	1.0	-244.17688509498595	0.0	-0.46258538021576057
316000	-246.21065860582985	-0.06315439869863715	-246.14750420713122	0.2573225127052707	0.15798484018946693	2.411978330091608	0.11341089366639069	0.21961298400722415	0.19608844333433778	0.47088767899204653	1.0	1.0	-246.14750420713122	0.0	0.11869249350754218
317000	-243.38276234278842	0.7264437787214535	-244.10920612150989	0.2237111645541109	0.22399652012978674	3.131953784379991	0.15288417304964208	0.21961298400722415	0.2021339986420811	0.4253688443010519	1.0	1.0	-244.10920612150989	0.0	1.5204794707412614
318000	-242.18399279450142	-0.26981653450426135	-241.91417625999716	0.23882044219864754	0.32453404452598694	2.625786308997087	0.16670061625444366	0.20579654080242257	0.2021339986420811	0.4253688443010519	1.0	1.0	-241.91417625999716	0.0	0.7126646383415274
319000	-238.84381754889034	0.2317026566406828	-239.07552020553103	0.20949021001804324	0.30084500688313304	3.2522064272611293	0.16159623961482975	0.3016929604387916	0.1847465647213661	0.3519642352250117	1.0	1.0	-239.07552020553103	0.0	1.3622497141782506
320000	-237.84590883809585	0.7617945982154453	-238.60770343631128	0.17001566543677893	0.13532350832410983	2.477828156165368	0.1813519629442672	0.31832817486831666	0.16811135029184104	0.3322085118955742	1.0	1.0	-238.60770343631128	0.0	0.8139170708568995
321000	-240.55402027967054	0.5222775723579751	-241.07629785202852	0.23506111468607924	0.2783565809560662	2.973037089046347	0.2845499706770716	0.26600520329005944	0.17354934537471678	0.2758954806581513	1.0	1.0	-241.07629785202852	0.0	1.4776594490943007
322000	-239.91221303703773	0.06918069189880605	-239.98139372893652	0.26315544655136947	0.18912486464372774	2.6175374196488055	0.2632910512191099	0.26600520329005944	0.1948082648326785	0.2758954806581513	1.0	1.0	-239.98139372893652	0.0	0.5086053210748047
323000	-237.979853953134	-0.22462273236011165	-237.7552312207739	0.23593633722338453	0.24760720474565007	2.8244229535881122	0.20797258036222352	0.25478716329783097	0.1948082648326785	0.3424319915072661	1.0	1.0	-237.7552312207739	0.0	0.5603212962097394
324000	-238.4040778570587	0.38347627206699064	-238.78755412912568	0.15152540945440762	0.26786785136273583	2.8244229535881122	0.20138310573287463	0.25478716329783097	0.21626236208072933	0.3275673688885642	1.0	1.0	-238.78755412912568	0.0	1.247070428894176
325000	-239.96402709518392	-1.118711465491747	-238.84531562969218	0.21088958176780093	0.19958016565750505	4.332542494874683	0.27972092309674035	0.26063440423835205	0.18700494426721273	0.27263972839769396	1.0	1.0	-238.84531562969218	0.0	-0.052478099592869754
326000	-239.4575095583228	-1.231897158780952	-238.22561239954186	0.22708724888432588	0.43845171319687515	3.834865235990325	0.22779341428791702	0.3125619130471754	0.2031457739942533	0.2564988986706534	1.0	1.0	-238.22561239954186	0.0	0.4677107198806159
327000	-241.1279650797418	-0.3587310641504766	-240.76923401559134	0.254440931502283	0.3516666428079294	1.9705725231105293	0.22779341428791702	0.2595300596817497	0.25617762735967897	0.2564988986706534	1.0	1.0	-240.76923401559134	0.0	0.4497156708598795
328000	-239.5885075423372	-0.36438066806093683	-239.22412687427627	0.2335444685414855	0.19590064845072608	4.808974018738576	0.22779341428791702	0.2939802268437597	0.2047611578002988	0.2734652010680235	1.0	1.0	-239.22412687427627	0.0	0.8221820825869038
329000	-237.5541393497103	0.8309794950979768	-238.3851188448083	0.16567722863251017	0.16997724330423913	2.4628786012266177	0.1696650062254231	0.2939802268437597	0.23261406564548806	0.30374070128532815	1.0	1.0	-238.3851188448083	0.0	1.1054170884474352
330000	-239.35813995840962	0.11870984986918343	-239.4768498082788	0.15469948534687294	0.31333122402047714	3.0143586293916704	0.1696650062254231	0.33827252411556147	0.1798787256150134	0.31218374404400107	1.0	1.0	-239.4768498082788	0.0	1.2071050354337065
331000	-243.11558913045153	-4.04859614593434	-239.06699298451719	0.17703477751924296	1.0231608528994973	4.624953398550168	0.23258414655174248	0.24061533028757254	0.19000692573881786	0.33679359742186615	1.0	1.0	-239.06699298451719	0.0	-1.2617650001759166
332000	-240.21831231589564	-0.7319058380255544	-239.48640647787008	0.22161046479012575	0.2785753789703254	3.886331216664442	0.22434922755200412	0.20832898565848942	0.23765600958106897	0.32966577720843643	1.0	1.0	-239.48640647787008	0.0	0.5304653567001761
333000	-240.5656283265094	0.25333521442787466	-240.81896354093726	0.15553990381360214	0.34099300639158486	3.1714719231403157	0.22434922755200412	0.33308819059800054	0.10972252143422428	0.33284006041576997	1.0	1.0	-240.81896354093726	0.0	1.4813282283331677
334000	-239.20771117031993	-1.533912221977726	-237.6737989483422	0.23177268524033606	0.5361094886784451	3.36302014374899	0.21395413854188683	0.2505683491094187	0.2026374519329234	0.33284006041576997	1.0	1.0	-237.6737989483422	0.0	0.21208861458157546
335000	-240.60695273104108	-0.9830901507335069	-239.62386258030756	0.24994170612274622	0.30532784987592787	5.068243900831629	0.21784164430065744	0.2955863004984401	0.15373199478513142	0.33284006041576997	1.0	1.0	-239.62386258030756	0.0	0.7198162006627232
336000	-239.84937005531887	0.62385640558728	-240.47322646090615	0.21328365626886794	0.22377496256100296	3.4902561973219313	0.16239628583544813	0.3510316589636494	0.21291290711290367	0.27365914808799774	1.0	1.0	-240.47322646090615	0.0	1.5387952920662689
337000	-239.37500599535272	0.7603122904985191	-240.13531828585124	0.16071631119301225	0.14536385610497132	2.2894413245589598	0.26679710207053287	0.2742310482738682	0.16277064789969464	0.29620120175590325	1.0	1.0	-240.13531828585124	0.0	0.8116198974397244
338000	-244.97024149880798	-3.7218510077462907	-241.24839049106168	0.21450539809865596	0.9906076569809585	3.687541619397917	0.26679710207053287	0.332553585269105	0.16277064789969464	0.23787866476066644	1.0	1.0	-241.24839049106168	0.0	-1.2544854501110159
339000	-241.79269458308326	0.3348691707867959	-242.12756375387005	0.2379040478095501	0.20132728792701743	3.923485328381333	0.15854118661166638	0.38636704423359947	0.16277064789969464	0.29232112125503845	1.0	1.0	-242.12756375387005	0.0	1.2842041016146288
340000	-242.67719759859588	-0.9388912188789966	-241.73830637971687	0.1699016852274605	0.19894514937085167	4.901567408150576	0.2328201074071989	0.2912386735468814	0.15849635407616453	0.31744486496975416	1.0	1.0	-241.73830637971687	0.0	0.2892438191547564
341000	-238.71776872093866	0.30148461535407045	-239.01925333629273	0.211418025584298	0.2212266706774823	4.301731323726533	0.24391439523988848	0.28867565716514515	0.16105937045790078	0.3063505771370646	1.0	1.0	-239.01925333629273	0.0	1.4614399139999592
342000	-244.46154507051963	-2.8644003145314327	-241.5971447559882	0.27049708313860843	0.6969547563608901	4.026093762873205	0.15054143037679243	0.2704728716243051	0.19177183074991766	0.38721386724898377	1.0	1.0	-241.5971447559882	0.0	-0.6411838578567768
343000	-240.86134681449872	-2.105953120992816	-238.7553936935059	0.20677193498944846	0.6937149902358426	2.906846739884386	0.16329252060846053	0.2704728716243051	0.17902074051824957	0.38721386724898377	1.0	1.0	-238.7553936935059	0.0	-0.2610567811510655
344000	-239.79013935719826	1.3881388271258681	-241.1782781843241	0.1556403020889542	0.14671374970055287	3.848987656813053	0.16329252060846053	0.26991597348307483	0.17957763865947982	0.38721386724898377	1.0	1.0	-241.1782781843241	0.0	1.9974702195413099
345000	-240.26452929205516	-0.37711000871143663	-239.88741928334372	0.21235004823068193	0.42400639465506	1.7310106906011795	0.1473971567401826	0.3480664308477125	0.17957763865947982	0.324958773752624	1.0	1.0	-239.88741928334372	0.0	0.5208441518765512
346000	-242.70620467439798	-0.7751665081015868	-241.9310381662964	0.1743751201832221	0.5440468708090016	1.4107482094688961	0.2184332344779349	0.23596289785091684	0.22064509391852322	0.324958773752624	1.0	1.0	-241.9310381662964	0.0	0.23997296503586996
347000	-242.5483954624574	-0.21248583134982146	-242.33590963110757	0.236587515734658	0.21538844875441854	5.690723152331989	0.2184332344779349	0.251727740601429	0.27644747654637736	0.2533915483742577	1.0	1.0	-242.33590963110757	0.0	1.307803235324152
348000	-242.82232183631368	-1.8829231191140023	-240.93939871719968	0.25427811938824874	0.6583427823788467	2.239065382119094	0.2184332344779349	0.2469320817601493	0.25667422333287937	0.2779604604290353	1.0	1.0	-240.93939871719968	0.0	-0.3407757804249876
349000	-244.5720288722313	0.493172055375834	-245.06520092760712	0.22216827087441748	0.35367201420691485	0.9251787539150044	0.15603899454081233	0.362270339891994	0.13702316534605002	0.34466750022114256	1.0	1.0	-245.06520092760712	0.0	0.889807569814055
350000	-243.2776710004333	-2.3695361209904133	-240.90813487944288	0.1752431808760007	0.8516947369843623	2.65220591548623	0.2464914036928217	0.26604032314042947	0.24558126014570453	0.2418870130210432	1.0	1.0	-240.90813487944288	0.0	-0.4123956464175477
351000	-240.7878558121431	-1.5748007383955094	-239.2130550737476	0.21785154537626275	0.5507268360797258	4.084185918793256	0.2464914036928217	0.26604032314042947	0.17594698081325025	0.31152129235349746	1.0	1.0	-239.2130550737476	0.0	0.4309269895707234
352000	-240.0050313616614	-0.04729389242256721	-239.95773746923882	0.22308614106029273	0.3281700798293318	1.4768246426483547	0.17940575012771537	0.3331259767055358	0.17806581067282318	0.30940246249392456	1.0	1.0	-239.95773746923882	0.0	0.4895724744366823
353000	-237.80402329238132	-0.04704216120637139	-237.75698113117494	0.233324414883743	0.19523282518092114	3.136814505598844	0.20625831958891075	0.3081890673734176	0.2024380841444297	0.28311452889324074	1.0	1.0	-237.75698113117494	0.0	0.6112479736108842
354000	-240.54046578704816	0.34302637812562065	-240.88349216517378	0.2145065608849666	0.4073140610448008	1.6874371001428692	0.18604299461960444	0.28116311031594177	0.22313960952029685	0.30965428554415575	1.0	1.0	-240.88349216517378	0.0	1.182893509492463
355000	-250.3623177967686	-1.1095944159377131	-249.25272338083087	0.4681413469420772	0.2819834564859263	3.0423734563388023	0.2642040092930377	0.2872878892177348	0.2174055382053585	0.2311025632838678	1.0	1.0	-249.25272338083087	0.0	-0.11672131440610078
356000	-245.48058416171307	-1.3384677473674578	-244.14211641434562	0.20123126874122282	0.6088866938622101	1.807050243653163	0.24581248832254057	0.4055900105178071	0.11333110174572517	0.23526639941392602	1.0	1.0	-244.14211641434562	0.0	-0.047464989894631215
357000	-241.95012525455266	0.571405957109649	-242.5215312116623	0.17024099525766756	0.2869533637462094	3.588478593206773	0.2760621447179295	0.2017943513670103	0.14310836203882446	0.37903514187623455	1.0	1.0	-242.5215312116623	0.0	1.7674633587818918
358000	-247.60174418580476	-1.7418460133958282	-245.85989817240895	0.1317698851397963	0.6081712844863857	4.661059713674818	0.2732429377374679	0.24920008394105422	0.19071691145549602	0.28684006686598074	1.0	1.0	-245.85989817240895	0.0	0.5352306860309718
359000	-240.10925804330185	-1.0646379173798592	-239.044620125922	0.23965257363729128	0.22712835294639044	3.895404596744191	0.2732429377374679	0.24920008394105422	0.19071691145549602	0.28684006686598074	1.0	1.0	-239.044620125922	0.0	-0.00357290421616141
360000	-242.58552746392505	-2.276750065105435	-240.30877739881961	0.2037778655119514	0.5501285183141051	5.09648729354797	0.2567307768867774	0.29396956230085386	0.15393723478898935	0.29536242602337826	1.0	1.0	-240.30877739881961	0.0	0.02270484834636033
361000	-241.549875125798	-2.24286500688897	-239.30701011890903	0.24206338164189115	0.11827506439858478	4.530026066669507	0.2567307768867774	0.2868995050534878	0.19946620638314277	0.25690351167659087	1.0	1.0	-239.30701011890903	0.0	-1.6413278529641269
362000	-239.75865259236727	-0.8674164780970659	-238.8912361142702	0.16028661598733218	0.5099572125675683	3.6382256627148077	0.20427760309384607	0.3393526788464192	0.17416523968289346	0.2822044783768402	1.0	1.0	-238.8912361142702	0.0	0.9199236540388198
363000	-241.57152903879742	-0.4761614100769176	-241.0953676287205	0.2389472031193112	0.39231689522181984	3.6382256627148077	0.1378216040652775	0.3122609440620938	0.17416523968289346	0.37575221218973415	1.0	1.0	-241.0953676287205	0.0	1.048921816170774
364000	-238.85409396543113	0.5341279253095641	-239.3882218907407	0.16331597068427536	0.30057682780008105	3.8517112565914338	0.21141381797847555	0.3122609440620938	0.17416523968289346	0.30215999827653606	1.0	1.0	-239.3882218907407	0.0	1.861544280864907
365000	-238.43540520405125	1.5839966527039981	-240.01940185675525	0.16352993367172974	0.15855348185693474	1.9151258430445055	0.23475394937180208	0.2797180905644633	0.20232524437492963	0.28320271568880384	1.0	1.0	-240.01940185675525	0.0	1.5734473024790614
366000	-238.31928179875035	-0.4305517721920489	-237.8887300265583	0.19660132841899036	0.20516930707859313	2.365160805876833	0.23303820827489102	0.2737698570005163	0.2099892190357876	0.28320271568880384	1.0	1.0	-237.8887300265583	0.0	-0.005347000313438377
367000	-243.17808850121367	-0.4308628338486047	-242.74722566736506	0.16825419951264714	0.2533037406434577	7.400812570556641	0.2631402957912769	0.2162265583892009	0.2461077928846607	0.2745253529348603	1.0	1.0	-242.74722566736506	0.0	1.6606613786798126
368000	-244.33988098330644	0.5193111828377919	-244.85919216614423	0.14736098365677672	0.12380737436572734	6.707223208838865	0.2094572266324254	0.2162265583892009	0.2461077928846607	0.3282084220937118	1.0	1.0	-244.85919216614423	0.0	1.7365877774404168
369000	-242.73508803642463	-1.655962251704615	-241.07912578472002	0.23366318679554604	0.5142394869148719	3.101392998653024	0.23693978596752008	0.2162265583892009	0.2461077928846607	0.3007258627586171	1.0	1.0	-241.07912578472002	0.0	-0.04153186602571546
370000	-243.2634066633677	-2.4967968371309546	-240.76660982623676	0.2677239913343569	0.6318132275624164	3.9798440035760656	0.23693978596752008	0.25774587640799806	0.26872915087926436	0.2365851867452163	1.0	1.0	-240.76660982623676	0.0	-0.386122883547361
371000	-239.25297598394113	-0.658645882201605	-238.59433010173953	0.19228009878740693	0.3531019395013126	3.5439902866458297	0.1836445393970968	0.3240169632348985	0.17527366453389193	0.3170648328341116	1.0	1.0	-238.59433010173953	0.0	0.7302059898320299
